role,operator,neighbor,scope,group,n,spearman
closing_rejection_depth,acceleration,acceleration_neighbor_h3,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,727,0.201881618444
closing_rejection_depth,acceleration,acceleration_neighbor_h10,FULL,CHINEXT_BOARD:ALL_STATUS,1397,-0.13141100214
closing_rejection_depth,acceleration,acceleration_neighbor_h10,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,280,-0.135066773811
closing_rejection_depth,acceleration,acceleration_neighbor_h10,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,670,-0.137107376446
closing_rejection_depth,acceleration,acceleration_neighbor_h10,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,727,-0.119703792519
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,FULL,CHINEXT_BOARD:ALL_STATUS,1407,0.849074299474
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,282,0.860248112349
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,680,0.837467374433
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,727,0.869375216505
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,FULL,CHINEXT_BOARD:ALL_STATUS,1407,0.818059266872
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,282,0.810391801542
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,680,0.812132311757
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,727,0.831476832779
closing_rejection_depth,acceleration,acceleration_neighbor_h3,FULL,CHINEXT_BOARD:NON_ST,1407,0.182014525224
closing_rejection_depth,acceleration,acceleration_neighbor_h3,PHASE_ZERO,CHINEXT_BOARD:NON_ST,282,0.220445523455
closing_rejection_depth,acceleration,acceleration_neighbor_h3,BLOCK_A,CHINEXT_BOARD:NON_ST,680,0.168125312707
closing_rejection_depth,acceleration,acceleration_neighbor_h3,BLOCK_B,CHINEXT_BOARD:NON_ST,727,0.204502543849
closing_rejection_depth,acceleration,acceleration_neighbor_h10,FULL,CHINEXT_BOARD:NON_ST,1397,-0.133163328413
closing_rejection_depth,acceleration,acceleration_neighbor_h10,PHASE_ZERO,CHINEXT_BOARD:NON_ST,280,-0.141005078418
closing_rejection_depth,acceleration,acceleration_neighbor_h10,BLOCK_A,CHINEXT_BOARD:NON_ST,670,-0.137047648221
closing_rejection_depth,acceleration,acceleration_neighbor_h10,BLOCK_B,CHINEXT_BOARD:NON_ST,727,-0.123448859506
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,FULL,CHINEXT_BOARD:NON_ST,1407,0.849028322013
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,CHINEXT_BOARD:NON_ST,282,0.86144193263
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,BLOCK_A,CHINEXT_BOARD:NON_ST,680,0.837600414615
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,BLOCK_B,CHINEXT_BOARD:NON_ST,727,0.86882905765
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,FULL,CHINEXT_BOARD:NON_ST,1407,0.818665018624
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,CHINEXT_BOARD:NON_ST,282,0.811242084118
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,CHINEXT_BOARD:NON_ST,680,0.812265313789
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,CHINEXT_BOARD:NON_ST,727,0.832850967964
closing_rejection_depth,acceleration,acceleration_neighbor_h3,FULL,SH_A:ALL_STATUS,1407,0.207721806958
closing_rejection_depth,acceleration,acceleration_neighbor_h3,PHASE_ZERO,SH_A:ALL_STATUS,282,0.232104936321
closing_rejection_depth,acceleration,acceleration_neighbor_h3,BLOCK_A,SH_A:ALL_STATUS,680,0.195575784244
closing_rejection_depth,acceleration,acceleration_neighbor_h3,BLOCK_B,SH_A:ALL_STATUS,727,0.221490963707
closing_rejection_depth,acceleration,acceleration_neighbor_h10,FULL,SH_A:ALL_STATUS,1397,-0.141676891666
closing_rejection_depth,acceleration,acceleration_neighbor_h10,PHASE_ZERO,SH_A:ALL_STATUS,280,-0.164480049855
closing_rejection_depth,acceleration,acceleration_neighbor_h10,BLOCK_A,SH_A:ALL_STATUS,670,-0.131045021496
closing_rejection_depth,acceleration,acceleration_neighbor_h10,BLOCK_B,SH_A:ALL_STATUS,727,-0.155042781403
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,FULL,SH_A:ALL_STATUS,1407,0.86209047489
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,SH_A:ALL_STATUS,282,0.866659745969
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,BLOCK_A,SH_A:ALL_STATUS,680,0.853694345716
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,BLOCK_B,SH_A:ALL_STATUS,727,0.873866067657
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,FULL,SH_A:ALL_STATUS,1407,0.829626132094
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,SH_A:ALL_STATUS,282,0.798763424793
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,SH_A:ALL_STATUS,680,0.812882457744
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,SH_A:ALL_STATUS,727,0.852833388096
closing_rejection_depth,acceleration,acceleration_neighbor_h3,FULL,SH_A:NON_ST,1407,0.211641368321
closing_rejection_depth,acceleration,acceleration_neighbor_h3,PHASE_ZERO,SH_A:NON_ST,282,0.243602747338
closing_rejection_depth,acceleration,acceleration_neighbor_h3,BLOCK_A,SH_A:NON_ST,680,0.204667855607
closing_rejection_depth,acceleration,acceleration_neighbor_h3,BLOCK_B,SH_A:NON_ST,727,0.218153985567
closing_rejection_depth,acceleration,acceleration_neighbor_h10,FULL,SH_A:NON_ST,1397,-0.14194949326
closing_rejection_depth,acceleration,acceleration_neighbor_h10,PHASE_ZERO,SH_A:NON_ST,280,-0.156128266942
closing_rejection_depth,acceleration,acceleration_neighbor_h10,BLOCK_A,SH_A:NON_ST,670,-0.133679447157
closing_rejection_depth,acceleration,acceleration_neighbor_h10,BLOCK_B,SH_A:NON_ST,727,-0.154169732981
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,FULL,SH_A:NON_ST,1407,0.86265702475
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,SH_A:NON_ST,282,0.866438212309
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,BLOCK_A,SH_A:NON_ST,680,0.856082962728
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,BLOCK_B,SH_A:NON_ST,727,0.872691644981
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,FULL,SH_A:NON_ST,1407,0.825808445838
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,SH_A:NON_ST,282,0.794087673284
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,SH_A:NON_ST,680,0.809970377663
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,SH_A:NON_ST,727,0.848859657945
closing_rejection_depth,acceleration,acceleration_neighbor_h3,FULL,SZ_A:ALL_STATUS,1407,0.183237106941
closing_rejection_depth,acceleration,acceleration_neighbor_h3,PHASE_ZERO,SZ_A:ALL_STATUS,282,0.218399815282
closing_rejection_depth,acceleration,acceleration_neighbor_h3,BLOCK_A,SZ_A:ALL_STATUS,680,0.1655832377
closing_rejection_depth,acceleration,acceleration_neighbor_h3,BLOCK_B,SZ_A:ALL_STATUS,727,0.205574998966
closing_rejection_depth,acceleration,acceleration_neighbor_h10,FULL,SZ_A:ALL_STATUS,1397,-0.133285326814
closing_rejection_depth,acceleration,acceleration_neighbor_h10,PHASE_ZERO,SZ_A:ALL_STATUS,280,-0.145654919068
closing_rejection_depth,acceleration,acceleration_neighbor_h10,BLOCK_A,SZ_A:ALL_STATUS,670,-0.137671782234
closing_rejection_depth,acceleration,acceleration_neighbor_h10,BLOCK_B,SZ_A:ALL_STATUS,727,-0.126641958767
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,FULL,SZ_A:ALL_STATUS,1407,0.862792811634
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,SZ_A:ALL_STATUS,282,0.870496987222
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,BLOCK_A,SZ_A:ALL_STATUS,680,0.854574105404
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,BLOCK_B,SZ_A:ALL_STATUS,727,0.877133620412
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,FULL,SZ_A:ALL_STATUS,1407,0.825078626732
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,SZ_A:ALL_STATUS,282,0.818559116177
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,SZ_A:ALL_STATUS,680,0.823298149432
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,SZ_A:ALL_STATUS,727,0.831298582107
closing_rejection_depth,acceleration,acceleration_neighbor_h3,FULL,SZ_A:NON_ST,1407,0.186647978012
closing_rejection_depth,acceleration,acceleration_neighbor_h3,PHASE_ZERO,SZ_A:NON_ST,282,0.22137018569
closing_rejection_depth,acceleration,acceleration_neighbor_h3,BLOCK_A,SZ_A:NON_ST,680,0.169896243161
closing_rejection_depth,acceleration,acceleration_neighbor_h3,BLOCK_B,SZ_A:NON_ST,727,0.208169690757
closing_rejection_depth,acceleration,acceleration_neighbor_h10,FULL,SZ_A:NON_ST,1397,-0.135899617261
closing_rejection_depth,acceleration,acceleration_neighbor_h10,PHASE_ZERO,SZ_A:NON_ST,280,-0.14564999918
closing_rejection_depth,acceleration,acceleration_neighbor_h10,BLOCK_A,SZ_A:NON_ST,670,-0.140812960187
closing_rejection_depth,acceleration,acceleration_neighbor_h10,BLOCK_B,SZ_A:NON_ST,727,-0.128679935795
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,FULL,SZ_A:NON_ST,1407,0.861318025964
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,SZ_A:NON_ST,282,0.87236182975
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,BLOCK_A,SZ_A:NON_ST,680,0.854036868846
closing_rejection_depth,acceleration,acceleration_neighbor_ols5,BLOCK_B,SZ_A:NON_ST,727,0.874749796908
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,FULL,SZ_A:NON_ST,1407,0.823362636393
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,SZ_A:NON_ST,282,0.816466853829
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,SZ_A:NON_ST,680,0.823132967187
closing_rejection_depth,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,SZ_A:NON_ST,727,0.828397262803
formation_diffusion,change,change_neighbor_h3,FULL,ALL_A:ALL_STATUS,1412,0.658983792267
formation_diffusion,change,change_neighbor_h3,PHASE_ZERO,ALL_A:ALL_STATUS,283,0.654673322243
formation_diffusion,change,change_neighbor_h3,BLOCK_A,ALL_A:ALL_STATUS,685,0.670563792171
formation_diffusion,change,change_neighbor_h3,BLOCK_B,ALL_A:ALL_STATUS,727,0.647888062919
formation_diffusion,change,change_neighbor_h10,FULL,ALL_A:ALL_STATUS,1407,0.573096060049
formation_diffusion,change,change_neighbor_h10,PHASE_ZERO,ALL_A:ALL_STATUS,282,0.607562752486
formation_diffusion,change,change_neighbor_h10,BLOCK_A,ALL_A:ALL_STATUS,680,0.580577812668
formation_diffusion,change,change_neighbor_h10,BLOCK_B,ALL_A:ALL_STATUS,727,0.571440657629
formation_diffusion,change,change_neighbor_ols5,FULL,ALL_A:ALL_STATUS,1412,0.946053197684
formation_diffusion,change,change_neighbor_ols5,PHASE_ZERO,ALL_A:ALL_STATUS,283,0.945644243629
formation_diffusion,change,change_neighbor_ols5,BLOCK_A,ALL_A:ALL_STATUS,685,0.951175943732
formation_diffusion,change,change_neighbor_ols5,BLOCK_B,ALL_A:ALL_STATUS,727,0.936688545917
formation_diffusion,change,change_neighbor_theilsen5,FULL,ALL_A:ALL_STATUS,1412,0.907531524854
formation_diffusion,change,change_neighbor_theilsen5,PHASE_ZERO,ALL_A:ALL_STATUS,283,0.914917971856
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_A,ALL_A:ALL_STATUS,685,0.913543593391
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_B,ALL_A:ALL_STATUS,727,0.901350279259
formation_diffusion,change,change_neighbor_h3,FULL,ALL_A:NON_ST,1412,0.658607159297
formation_diffusion,change,change_neighbor_h3,PHASE_ZERO,ALL_A:NON_ST,283,0.657929987261
formation_diffusion,change,change_neighbor_h3,BLOCK_A,ALL_A:NON_ST,685,0.671639287404
formation_diffusion,change,change_neighbor_h3,BLOCK_B,ALL_A:NON_ST,727,0.644066980912
formation_diffusion,change,change_neighbor_h10,FULL,ALL_A:NON_ST,1407,0.573265942288
formation_diffusion,change,change_neighbor_h10,PHASE_ZERO,ALL_A:NON_ST,282,0.612033558604
formation_diffusion,change,change_neighbor_h10,BLOCK_A,ALL_A:NON_ST,680,0.579666987373
formation_diffusion,change,change_neighbor_h10,BLOCK_B,ALL_A:NON_ST,727,0.571928259311
formation_diffusion,change,change_neighbor_ols5,FULL,ALL_A:NON_ST,1412,0.945337140218
formation_diffusion,change,change_neighbor_ols5,PHASE_ZERO,ALL_A:NON_ST,283,0.942246214676
formation_diffusion,change,change_neighbor_ols5,BLOCK_A,ALL_A:NON_ST,685,0.95077982458
formation_diffusion,change,change_neighbor_ols5,BLOCK_B,ALL_A:NON_ST,727,0.934919650813
formation_diffusion,change,change_neighbor_theilsen5,FULL,ALL_A:NON_ST,1412,0.906973357553
formation_diffusion,change,change_neighbor_theilsen5,PHASE_ZERO,ALL_A:NON_ST,283,0.910394855412
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_A,ALL_A:NON_ST,685,0.916013808624
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_B,ALL_A:NON_ST,727,0.89631844191
formation_diffusion,change,change_neighbor_h3,FULL,CHINEXT_BOARD:ALL_STATUS,1384,0.617642997122
formation_diffusion,change,change_neighbor_h3,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,278,0.593782805362
formation_diffusion,change,change_neighbor_h3,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,665,0.597010762008
formation_diffusion,change,change_neighbor_h3,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,719,0.646711103191
formation_diffusion,change,change_neighbor_h10,FULL,CHINEXT_BOARD:ALL_STATUS,1374,0.589178003618
formation_diffusion,change,change_neighbor_h10,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,275,0.596039929604
formation_diffusion,change,change_neighbor_h10,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,656,0.596171346373
formation_diffusion,change,change_neighbor_h10,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,718,0.582948764307
formation_diffusion,change,change_neighbor_ols5,FULL,CHINEXT_BOARD:ALL_STATUS,1367,0.928430013395
formation_diffusion,change,change_neighbor_ols5,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,273,0.912256002906
formation_diffusion,change,change_neighbor_ols5,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,654,0.927128231126
formation_diffusion,change,change_neighbor_ols5,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,713,0.930389671667
formation_diffusion,change,change_neighbor_theilsen5,FULL,CHINEXT_BOARD:ALL_STATUS,1367,0.879489947972
formation_diffusion,change,change_neighbor_theilsen5,PHASE_ZERO,CHINEXT_BOARD:ALL_STATUS,273,0.84552689689
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_A,CHINEXT_BOARD:ALL_STATUS,654,0.870847534537
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_B,CHINEXT_BOARD:ALL_STATUS,713,0.888028050903
formation_diffusion,change,change_neighbor_h3,FULL,CHINEXT_BOARD:NON_ST,1384,0.614349575071
formation_diffusion,change,change_neighbor_h3,PHASE_ZERO,CHINEXT_BOARD:NON_ST,278,0.587429439237
formation_diffusion,change,change_neighbor_h3,BLOCK_A,CHINEXT_BOARD:NON_ST,665,0.596686604169
formation_diffusion,change,change_neighbor_h3,BLOCK_B,CHINEXT_BOARD:NON_ST,719,0.638706846789
formation_diffusion,change,change_neighbor_h10,FULL,CHINEXT_BOARD:NON_ST,1374,0.589769255479
formation_diffusion,change,change_neighbor_h10,PHASE_ZERO,CHINEXT_BOARD:NON_ST,275,0.596892761317
formation_diffusion,change,change_neighbor_h10,BLOCK_A,CHINEXT_BOARD:NON_ST,656,0.596237233783
formation_diffusion,change,change_neighbor_h10,BLOCK_B,CHINEXT_BOARD:NON_ST,718,0.584212289008
formation_diffusion,change,change_neighbor_ols5,FULL,CHINEXT_BOARD:NON_ST,1367,0.927565720959
formation_diffusion,change,change_neighbor_ols5,PHASE_ZERO,CHINEXT_BOARD:NON_ST,273,0.912514921746
formation_diffusion,change,change_neighbor_ols5,BLOCK_A,CHINEXT_BOARD:NON_ST,654,0.927078639671
formation_diffusion,change,change_neighbor_ols5,BLOCK_B,CHINEXT_BOARD:NON_ST,713,0.928248308952
formation_diffusion,change,change_neighbor_theilsen5,FULL,CHINEXT_BOARD:NON_ST,1367,0.87789579038
formation_diffusion,change,change_neighbor_theilsen5,PHASE_ZERO,CHINEXT_BOARD:NON_ST,273,0.847374126518
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_A,CHINEXT_BOARD:NON_ST,654,0.870705816989
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_B,CHINEXT_BOARD:NON_ST,713,0.884740976489
formation_diffusion,change,change_neighbor_h3,FULL,SH_A:ALL_STATUS,1409,0.654596950661
formation_diffusion,change,change_neighbor_h3,PHASE_ZERO,SH_A:ALL_STATUS,282,0.662457081198
formation_diffusion,change,change_neighbor_h3,BLOCK_A,SH_A:ALL_STATUS,682,0.670748108423
formation_diffusion,change,change_neighbor_h3,BLOCK_B,SH_A:ALL_STATUS,727,0.636963574128
formation_diffusion,change,change_neighbor_h10,FULL,SH_A:ALL_STATUS,1404,0.582738369678
formation_diffusion,change,change_neighbor_h10,PHASE_ZERO,SH_A:ALL_STATUS,280,0.587049761932
formation_diffusion,change,change_neighbor_h10,BLOCK_A,SH_A:ALL_STATUS,677,0.600933901239
formation_diffusion,change,change_neighbor_h10,BLOCK_B,SH_A:ALL_STATUS,727,0.559633064197
formation_diffusion,change,change_neighbor_ols5,FULL,SH_A:ALL_STATUS,1406,0.945450585388
formation_diffusion,change,change_neighbor_ols5,PHASE_ZERO,SH_A:ALL_STATUS,281,0.933297277418
formation_diffusion,change,change_neighbor_ols5,BLOCK_A,SH_A:ALL_STATUS,679,0.950572158432
formation_diffusion,change,change_neighbor_ols5,BLOCK_B,SH_A:ALL_STATUS,727,0.937225554238
formation_diffusion,change,change_neighbor_theilsen5,FULL,SH_A:ALL_STATUS,1406,0.908729264846
formation_diffusion,change,change_neighbor_theilsen5,PHASE_ZERO,SH_A:ALL_STATUS,281,0.891998831788
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_A,SH_A:ALL_STATUS,679,0.918836901268
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_B,SH_A:ALL_STATUS,727,0.899289676088
formation_diffusion,change,change_neighbor_h3,FULL,SH_A:NON_ST,1409,0.652636992366
formation_diffusion,change,change_neighbor_h3,PHASE_ZERO,SH_A:NON_ST,282,0.650694392978
formation_diffusion,change,change_neighbor_h3,BLOCK_A,SH_A:NON_ST,682,0.67313506572
formation_diffusion,change,change_neighbor_h3,BLOCK_B,SH_A:NON_ST,727,0.630585433074
formation_diffusion,change,change_neighbor_h10,FULL,SH_A:NON_ST,1404,0.58508397062
formation_diffusion,change,change_neighbor_h10,PHASE_ZERO,SH_A:NON_ST,280,0.59095396625
formation_diffusion,change,change_neighbor_h10,BLOCK_A,SH_A:NON_ST,677,0.600877476251
formation_diffusion,change,change_neighbor_h10,BLOCK_B,SH_A:NON_ST,727,0.5636517103
formation_diffusion,change,change_neighbor_ols5,FULL,SH_A:NON_ST,1406,0.94553454217
formation_diffusion,change,change_neighbor_ols5,PHASE_ZERO,SH_A:NON_ST,281,0.932586074484
formation_diffusion,change,change_neighbor_ols5,BLOCK_A,SH_A:NON_ST,679,0.951184719851
formation_diffusion,change,change_neighbor_ols5,BLOCK_B,SH_A:NON_ST,727,0.935422492975
formation_diffusion,change,change_neighbor_theilsen5,FULL,SH_A:NON_ST,1406,0.908974484616
formation_diffusion,change,change_neighbor_theilsen5,PHASE_ZERO,SH_A:NON_ST,281,0.889213512315
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_A,SH_A:NON_ST,679,0.918157716728
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_B,SH_A:NON_ST,727,0.900175485796
formation_diffusion,change,change_neighbor_h3,FULL,SZ_A:ALL_STATUS,1412,0.645635719791
formation_diffusion,change,change_neighbor_h3,PHASE_ZERO,SZ_A:ALL_STATUS,283,0.641756258928
formation_diffusion,change,change_neighbor_h3,BLOCK_A,SZ_A:ALL_STATUS,685,0.652466747085
formation_diffusion,change,change_neighbor_h3,BLOCK_B,SZ_A:ALL_STATUS,727,0.64373337679
formation_diffusion,change,change_neighbor_h10,FULL,SZ_A:ALL_STATUS,1407,0.576435737571
formation_diffusion,change,change_neighbor_h10,PHASE_ZERO,SZ_A:ALL_STATUS,282,0.606649327466
formation_diffusion,change,change_neighbor_h10,BLOCK_A,SZ_A:ALL_STATUS,680,0.576674461056
formation_diffusion,change,change_neighbor_h10,BLOCK_B,SZ_A:ALL_STATUS,727,0.583584541006
formation_diffusion,change,change_neighbor_ols5,FULL,SZ_A:ALL_STATUS,1412,0.943224867667
formation_diffusion,change,change_neighbor_ols5,PHASE_ZERO,SZ_A:ALL_STATUS,283,0.940346537537
formation_diffusion,change,change_neighbor_ols5,BLOCK_A,SZ_A:ALL_STATUS,685,0.949501192278
formation_diffusion,change,change_neighbor_ols5,BLOCK_B,SZ_A:ALL_STATUS,727,0.936334517052
formation_diffusion,change,change_neighbor_theilsen5,FULL,SZ_A:ALL_STATUS,1412,0.905626719647
formation_diffusion,change,change_neighbor_theilsen5,PHASE_ZERO,SZ_A:ALL_STATUS,283,0.91404437451
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_A,SZ_A:ALL_STATUS,685,0.9103832389
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_B,SZ_A:ALL_STATUS,727,0.904752076445
formation_diffusion,change,change_neighbor_h3,FULL,SZ_A:NON_ST,1412,0.64595950897
formation_diffusion,change,change_neighbor_h3,PHASE_ZERO,SZ_A:NON_ST,283,0.645692212065
formation_diffusion,change,change_neighbor_h3,BLOCK_A,SZ_A:NON_ST,685,0.653194396687
formation_diffusion,change,change_neighbor_h3,BLOCK_B,SZ_A:NON_ST,727,0.640359234363
formation_diffusion,change,change_neighbor_h10,FULL,SZ_A:NON_ST,1407,0.575942987741
formation_diffusion,change,change_neighbor_h10,PHASE_ZERO,SZ_A:NON_ST,282,0.613730378017
formation_diffusion,change,change_neighbor_h10,BLOCK_A,SZ_A:NON_ST,680,0.577861403883
formation_diffusion,change,change_neighbor_h10,BLOCK_B,SZ_A:NON_ST,727,0.579438818028
formation_diffusion,change,change_neighbor_ols5,FULL,SZ_A:NON_ST,1412,0.942587771111
formation_diffusion,change,change_neighbor_ols5,PHASE_ZERO,SZ_A:NON_ST,283,0.93731012494
formation_diffusion,change,change_neighbor_ols5,BLOCK_A,SZ_A:NON_ST,685,0.948015838793
formation_diffusion,change,change_neighbor_ols5,BLOCK_B,SZ_A:NON_ST,727,0.936586796972
formation_diffusion,change,change_neighbor_theilsen5,FULL,SZ_A:NON_ST,1412,0.903596920545
formation_diffusion,change,change_neighbor_theilsen5,PHASE_ZERO,SZ_A:NON_ST,283,0.910817888309
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_A,SZ_A:NON_ST,685,0.908665879182
formation_diffusion,change,change_neighbor_theilsen5,BLOCK_B,SZ_A:NON_ST,727,0.901975538281
formation_diffusion,acceleration,acceleration_neighbor_h3,FULL,ALL_A:ALL_STATUS,1407,0.183487854712
formation_diffusion,acceleration,acceleration_neighbor_h3,PHASE_ZERO,ALL_A:ALL_STATUS,282,0.0864909683563
formation_diffusion,acceleration,acceleration_neighbor_h3,BLOCK_A,ALL_A:ALL_STATUS,680,0.176088374402
formation_diffusion,acceleration,acceleration_neighbor_h3,BLOCK_B,ALL_A:ALL_STATUS,727,0.193654632225
formation_diffusion,acceleration,acceleration_neighbor_h10,FULL,ALL_A:ALL_STATUS,1397,-0.0710778893729
formation_diffusion,acceleration,acceleration_neighbor_h10,PHASE_ZERO,ALL_A:ALL_STATUS,280,-0.0272140861855
formation_diffusion,acceleration,acceleration_neighbor_h10,BLOCK_A,ALL_A:ALL_STATUS,670,-0.0579637283698
formation_diffusion,acceleration,acceleration_neighbor_h10,BLOCK_B,ALL_A:ALL_STATUS,727,-0.0930722085218
formation_diffusion,acceleration,acceleration_neighbor_ols5,FULL,ALL_A:ALL_STATUS,1407,0.952978744109
formation_diffusion,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,ALL_A:ALL_STATUS,282,0.94695713618
formation_diffusion,acceleration,acceleration_neighbor_ols5,BLOCK_A,ALL_A:ALL_STATUS,680,0.955979118111
formation_diffusion,acceleration,acceleration_neighbor_ols5,BLOCK_B,ALL_A:ALL_STATUS,727,0.950723623007
formation_diffusion,acceleration,acceleration_neighbor_theilsen5,FULL,ALL_A:ALL_STATUS,1407,0.921542014841
formation_diffusion,acceleration,acceleration_neighbor_theilsen5,PHASE_ZERO,ALL_A:ALL_STATUS,282,0.922334258441
formation_diffusion,acceleration,acceleration_neighbor_theilsen5,BLOCK_A,ALL_A:ALL_STATUS,680,0.926288954863
formation_diffusion,acceleration,acceleration_neighbor_theilsen5,BLOCK_B,ALL_A:ALL_STATUS,727,0.916755663166
formation_diffusion,acceleration,acceleration_neighbor_h3,FULL,ALL_A:NON_ST,1407,0.178371143132
formation_diffusion,acceleration,acceleration_neighbor_h3,PHASE_ZERO,ALL_A:NON_ST,282,0.0881139432162
formation_diffusion,acceleration,acceleration_neighbor_h3,BLOCK_A,ALL_A:NON_ST,680,0.173496724181
formation_diffusion,acceleration,acceleration_neighbor_h3,BLOCK_B,ALL_A:NON_ST,727,0.185071993156
formation_diffusion,acceleration,acceleration_neighbor_h10,FULL,ALL_A:NON_ST,1397,-0.0737006877536
formation_diffusion,acceleration,acceleration_neighbor_h10,PHASE_ZERO,ALL_A:NON_ST,280,-0.029224680344
formation_diffusion,acceleration,acceleration_neighbor_h10,BLOCK_A,ALL_A:NON_ST,670,-0.0648427680421
formation_diffusion,acceleration,acceleration_neighbor_h10,BLOCK_B,ALL_A:NON_ST,727,-0.090210371097
formation_diffusion,acceleration,acceleration_neighbor_ols5,FULL,ALL_A:NON_ST,1407,0.953149944669
formation_diffusion,acceleration,acceleration_neighbor_ols5,PHASE_ZERO,ALL_A:NON_ST,282,0.944385954445
formation_diffusion,acceleration,acceleration_neighbor_ols5,BLOCK_A,ALL_A:NON_ST,680,0.956794456735
